,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
12322,12323,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,9,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
13436,13437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0
40155,40156,0,1,5,3,2,0,0,0,1,0,9,0,1,1,0,3,0,1,0,1,0,1,1,2,1,4,6,4,1,0,0,0,1,3,3,0,0,0,0,0,1,2,0,0,0,9,1,0,1,0,0,1,0,17,0,1,0,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3,0
29940,29941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37254,37255,0,0,8,7,1,0,0,0,0,0,8,0,0,3,0,3,1,0,0,0,2,3,0,0,0,6,12,4,0,0,0,2,0,3,0,1,0,0,0,1,0,6,0,1,0,6,0,0,0,0,0,0,0,16,0,3,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,5,0
57819,57820,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,1,1,0,2,0,3,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0
29115,29116,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7590,7591,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,16,0,0,6,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0
31920,31921,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53042,53043,1,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,1,1,1,4,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,8,0,0,1,0,0,0,2,1,0,2,0,0,0,0,1,0,4,0,0,8,0,1,2,1,0,2,0,0,7,0,9,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
36504,36505,0,0,0,0,1,0,0,2,0,0,0,1,2,1,0,1,0,1,0,0,0,3,0,5,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,30,0,1,0,0,0,0,1,1,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0
23102,23103,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
14255,14256,0,0,0,1,1,0,0,0,0,0,1,0,0,0,17,9,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0
9635,9636,0,0,0,0,0,0,0,0,16,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7376,7377,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1
26407,26408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1400,1401,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,2,0,4,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,3,4,0,0,0,0,0,0,1,7,0,0,1,0,10,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0
1368,1369,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
47873,47874,0,0,1,0,0,0,0,0,0,1,4,1,0,2,1,6,2,2,0,5,0,3,0,0,2,1,0,1,0,0,0,3,0,0,1,0,0,2,2,11,0,0,0,3,1,0,0,0,1,43,0,0,0,4,0,0,0,1,0,1,0,2,0,0,0,1,4,0,0,3,2,0,0,0,2,1,0,0,1,2,1,0,0,0,0,1,2,1,3,0,0,0,0
7374,7375,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
53608,53609,0,0,0,0,1,0,0,1,1,2,3,2,0,0,0,4,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,2,1,0,2,4,0,0,0,3,0,5,1,1,0,4,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0
16425,16426,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26177,26178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
29842,29843,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,5141,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0
11627,11628,0,0,0,0,0,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
532,533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58904,58905,3,0,0,2,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,1,1,0,0,6,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,9,3,0,0,0,1,2,0,0,8,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,12,0,1,0,0,0,0,3,0,1,0,0,0,5,0
36476,36477,0,2,3,2,0,0,0,0,0,1,11,0,0,0,1,5,1,2,0,0,3,0,0,0,0,1,25,0,1,0,1,2,0,0,3,0,2,1,0,1,0,0,0,2,0,6,0,0,0,0,0,9,0,4,0,0,0,3,0,1,9,0,0,1,2,0,1,0,0,0,0,0,0,16,0,0,2,0,0,20,0,4,0,0,0,1,0,0,0,0,0,0,0
33943,33944,0,2,4,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,0,0,1,0,14,0,3,1,0,0,0,0,3,0,1,5,0,0,1,0,0,0,0,1,1,0,3,0,1,1,0,0,0,0,8,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19355,19356,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,5,0,1,0,0,2,1,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0
3392,3393,0,0,1,1,0,0,0,0,0,0,0,0,1,2,18,5,0,0,0,2,0,2,0,3,3,0,0,0,0,0,0,1,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,1,0,2,5,1,0,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,3,0,0,0,0,0
200,201,0,1,7,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,1,17,0,0,12,3,0,0,0,1,2,0,0,16,0,6,2,2,0,1,1,0,0,0,0,1,0,0,0,11,0,0,1,0,2,1,1,1,0,1,4,0,0,3
57461,57462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
44153,44154,0,0,14,1,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,12,1,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,1,0,19,1,1,3,0,0,0,0,21,0,2,1,3,0,3,2,1,0,0,0,0,1,0,0,2,0,0,4,3,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0
59383,59384,3,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,2,0,0,0,0,6,1,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,3,0
21914,21915,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
56654,56655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37200,37201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17764,17765,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1746,1747,3,0,0,0,7,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,13,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,2,0,5,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,26,0,1,0,0,5,0,0,1,0
28932,28933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35354,35355,0,0,8,1,0,0,0,0,0,0,5,0,1,1,0,2,0,0,2,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
27900,27901,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,5,1,6,4,0,0,0,2,17,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3519,3520,0,0,0,0,0,2,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25105,25106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38090,38091,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,2,0,12,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,2,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
4115,4116,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,331,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17646,17647,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27584,27585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0
15996,15997,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34701,34702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2156,2157,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
40105,40106,0,2,3,1,0,0,0,0,1,0,0,0,2,1,1,0,1,4,1,0,0,2,3,7,0,2,0,2,1,0,0,1,2,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,1,0,11,0,3,0,0,1,1,7,1,0,2,1,3,0,0,0,0,4,2,0,0,0,1,1,0,0,0,3,1,4,0,0,2,0
27407,27408,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
850,851,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
39863,39864,0,2,18,2,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0
17961,17962,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
12449,12450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
50869,50870,4,7,0,0,0,0,1,2,0,0,0,4,12,2,0,4,1,6,3,3,0,2,2,12,0,1,0,0,1,0,0,5,0,0,3,2,0,7,0,0,1,2,0,3,0,0,0,2,1,1,0,1,1,17,1,1,4,40,2,0,0,0,1,1,1,1,10,0,30,2,0,1,1,0,0,19,0,1,0,0,0,0,5,0,0,1,0,0,1,11,0,0,0
61506,61507,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,0,1,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,15,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41308,41309,0,0,14,1,0,0,0,0,0,0,7,0,1,0,0,5,1,0,0,0,2,1,0,1,0,1,14,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
12176,12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28874,28875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52797,52798,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,4,0,2,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0
16224,16225,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31210,31211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29979,29980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6169,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0
